ID	Genus	Species	Chilling	Photoperiod	Target Temperature	Measured Temperature	Individual	ID1	ID2	DOY of Budburst	DAY to Budburst	GDH	Location	Chilling	Stage 2 accomplished	Stage 4 accomplished	Budburst success	GDD
Quercus_no_8_20°C_5	Quercus	Quercus robur	low	8	20°C	20.24	5	Quercusrobur5	Quercus robur_5_low_8	18	28	13600	Zürich	27	1	1	0.23	567
Carpinus_no_16_20°C_183	Carpinus	Carpinus turczaninowii	low	16	20°C	19.03	183	Carpinusturczaninowii183	Carpinus turczaninowii_183_low_16	17	17	7766	Beijing	53	1	1	#N/A	324
Betula_yes_16_5°C_260-2	Betula	Betula dahurica	high	16	5°C	6.19	260-2	Betuladahurica260-2	Betula dahurica_260-2_high_16	79	23	6103	Beijing	109	1	1	#N/A	254
Carpinus_no_16_20°C_226	Carpinus	Carpinus turczaninowii	low	16	20°C	18.95	226	Carpinusturczaninowii226	Carpinus turczaninowii_226_low_16	16	16	7277	Beijing	53	1	1	#N/A	303
Carpinus_no_16_20°C_65	Carpinus	Carpinus turczaninowii	low	16	20°C	18.95	65	Carpinusturczaninowii65	Carpinus turczaninowii_65_low_16	16	16	7277	Beijing	53	1	1	#N/A	303
Carpinus_no_16_20°C_176	Carpinus	Carpinus turczaninowii	low	16	20°C	18.95	176	Carpinusturczaninowii176	Carpinus turczaninowii_176_low_16	16	16	7277	Beijing	53	1	1	#N/A	303
Acer_no_16_20°C_224-2	Acer	Acer truncatum	low	16	20°C	18.95	224-2	Acertruncatum224-2	Acer truncatum_224-2_low_16	16	16	7277	Beijing	53	1	1	#N/A	303
Quercus_no_16_20°C_5	Quercus	Quercus robur	low	16	20°C	20.65	5	Quercusrobur5	Quercus robur_5_low_16	15	25	12388	Zürich	27	1	0	0.33	516
Betula_no_16_15°C_260-4	Betula	Betula dahurica	low	16	15°C	14.84	260-4	Betuladahurica260-4	Betula dahurica_260-4_low_16	17	17	6053	Beijing	53	1	1	#N/A	252
Betula_no_16_10°C_260-2	Betula	Betula dahurica	low	16	10°C	9.63	260-2	Betuladahurica260-2	Betula dahurica_260-2_low_16	26	26	6011	Beijing	53	1	0	#N/A	250
Carpinus_yes_8_10°C_4	Carpinus	Carpinus betulus	high	8	10°C	10.13	4	Carpinusbetulus4	Carpinus betulus_4_high_8	64	18	5987	Zürich	83	1	0	0.6	249
Betula_yes_8_10°C_229-1	Betula	Betula dahurica	high	8	10°C	10.39	229-1	Betuladahurica229-1	Betula dahurica_229-1_high_8	69	13	5931	Beijing	109	1	1	#N/A	247
Betula_yes_8_10°C_229-2	Betula	Betula dahurica	high	8	10°C	10.39	229-2	Betuladahurica229-2	Betula dahurica_229-2_high_8	69	13	5931	Beijing	109	1	0	#N/A	247
Betula_yes_8_10°C_260-3	Betula	Betula dahurica	high	8	10°C	10.39	260-3	Betuladahurica260-3	Betula dahurica_260-3_high_8	69	13	5931	Beijing	109	1	1	#N/A	247
Betula_yes_8_10°C_260-4	Betula	Betula dahurica	high	8	10°C	10.39	260-4	Betuladahurica260-4	Betula dahurica_260-4_high_8	69	13	5931	Beijing	109	1	1	#N/A	247
Betula_yes_16_15°C_1	Betula	Betula pendula	high	16	15°C	16.35	1	Betulapendula1	Betula pendula_1_high_16	57	11	5930	Zürich	83	1	1	1	247
Betula_yes_16_15°C_2	Betula	Betula pendula	high	16	15°C	16.35	2	Betulapendula2	Betula pendula_2_high_16	57	11	5930	Zürich	83	1	0	0.77	247
Betula_yes_16_15°C_3	Betula	Betula pendula	high	16	15°C	16.35	3	Betulapendula3	Betula pendula_3_high_16	57	11	5930	Zürich	83	1	1	0.92	247
Betula_yes_16_15°C_5	Betula	Betula pendula	high	16	15°C	16.35	5	Betulapendula5	Betula pendula_5_high_16	57	11	5930	Zürich	83	1	1	0.79	247
Betula_yes_16_15°C_7	Betula	Betula pendula	high	16	15°C	16.35	7	Betulapendula7	Betula pendula_7_high_16	57	11	5930	Zürich	83	1	1	0.74	247
Carpinus_yes_16_15°C_1	Carpinus	Carpinus betulus	high	16	15°C	16.35	1	Carpinusbetulus1	Carpinus betulus_1_high_16	57	11	5930	Zürich	83	1	1	0.92	247
Carpinus_yes_16_15°C_2	Carpinus	Carpinus betulus	high	16	15°C	16.35	2	Carpinusbetulus2	Carpinus betulus_2_high_16	57	11	5930	Zürich	83	1	0	0.46	247
Carpinus_yes_16_15°C_4	Carpinus	Carpinus betulus	high	16	15°C	16.35	4	Carpinusbetulus4	Carpinus betulus_4_high_16	57	11	5930	Zürich	83	1	0	0.67	247
Carpinus_yes_16_15°C_6	Carpinus	Carpinus betulus	high	16	15°C	16.35	6	Carpinusbetulus6	Carpinus betulus_6_high_16	57	11	5930	Zürich	83	1	0	1	247
Carpinus_yes_16_15°C_8	Carpinus	Carpinus betulus	high	16	15°C	16.35	8	Carpinusbetulus8	Carpinus betulus_8_high_16	57	11	5930	Zürich	83	1	1	1	247
Betula_no_8_10°C_229-1	Betula	Betula dahurica	low	8	10°C	9.37	229-1	Betuladahurica229-1	Betula dahurica_229-1_low_8	26	26	5846	Beijing	53	1	0	#N/A	244
Betula_no_8_10°C_229-2	Betula	Betula dahurica	low	8	10°C	9.37	229-2	Betuladahurica229-2	Betula dahurica_229-2_low_8	26	26	5846	Beijing	53	1	1	#N/A	244
Betula_no_8_10°C_229-3	Betula	Betula dahurica	low	8	10°C	9.37	229-3	Betuladahurica229-3	Betula dahurica_229-3_low_8	26	26	5846	Beijing	53	1	1	#N/A	244
Betula_no_8_10°C_229-4	Betula	Betula dahurica	low	8	10°C	9.37	229-4	Betuladahurica229-4	Betula dahurica_229-4_low_8	26	26	5846	Beijing	53	1	0	#N/A	244
Betula_no_8_10°C_260-1	Betula	Betula dahurica	low	8	10°C	9.37	260-1	Betuladahurica260-1	Betula dahurica_260-1_low_8	26	26	5846	Beijing	53	1	0	#N/A	244
Betula_no_8_10°C_260-2	Betula	Betula dahurica	low	8	10°C	9.37	260-2	Betuladahurica260-2	Betula dahurica_260-2_low_8	26	26	5846	Beijing	53	1	0	#N/A	244
Betula_no_8_10°C_260-3	Betula	Betula dahurica	low	8	10°C	9.37	260-3	Betuladahurica260-3	Betula dahurica_260-3_low_8	26	26	5846	Beijing	53	1	0	#N/A	244
Betula_no_8_10°C_260-4	Betula	Betula dahurica	low	8	10°C	9.37	260-4	Betuladahurica260-4	Betula dahurica_260-4_low_8	26	26	5846	Beijing	53	1	1	#N/A	244
Carpinus_yes_8_15°C_1	Carpinus	Carpinus betulus	high	8	15°C	15.71	1	Carpinusbetulus1	Carpinus betulus_1_high_8	57	11	5761	Zürich	83	1	0	0.71	240
Carpinus_yes_8_15°C_2	Carpinus	Carpinus betulus	high	8	15°C	15.71	2	Carpinusbetulus2	Carpinus betulus_2_high_8	57	11	5761	Zürich	83	1	0	0.5	240
Carpinus_yes_8_15°C_6	Carpinus	Carpinus betulus	high	8	15°C	15.71	6	Carpinusbetulus6	Carpinus betulus_6_high_8	57	11	5761	Zürich	83	1	0	0.77	240
Carpinus_yes_8_15°C_8	Carpinus	Carpinus betulus	high	8	15°C	15.71	8	Carpinusbetulus8	Carpinus betulus_8_high_8	57	11	5761	Zürich	83	1	1	0.77	240
Betula_no_8_5°C_260-4	Betula	Betula dahurica	low	8	5°C	5.19	260-4	Betuladahurica260-4	Betula dahurica_260-4_low_8	46	46	5733	Beijing	53	1	0	#N/A	239
Betula_yes_8_5°C_260-2	Betula	Betula dahurica	high	8	5°C	6.33	260-2	Betuladahurica260-2	Betula dahurica_260-2_high_8	76	20	5727	Beijing	109	1	1	#N/A	239
Betula_no_8_15°C_229-2	Betula	Betula dahurica	low	8	15°C	14.81	229-2	Betuladahurica229-2	Betula dahurica_229-2_low_8	16	16	5686	Beijing	53	1	0	#N/A	237
Betula_no_8_15°C_260-1	Betula	Betula dahurica	low	8	15°C	14.81	260-1	Betuladahurica260-1	Betula dahurica_260-1_low_8	16	16	5686	Beijing	53	1	0	#N/A	237
Betula_no_16_15°C_229-1	Betula	Betula dahurica	low	16	15°C	14.73	229-1	Betuladahurica229-1	Betula dahurica_229-1_low_16	16	16	5655	Beijing	53	1	1	#N/A	236
Betula_no_16_15°C_260-2	Betula	Betula dahurica	low	16	15°C	14.73	260-2	Betuladahurica260-2	Betula dahurica_260-2_low_16	16	16	5655	Beijing	53	1	1	#N/A	236
Betula_yes_16_10°C_260-3	Betula	Betula dahurica	high	16	10°C	11.03	260-3	Betuladahurica260-3	Betula dahurica_260-3_high_16	67	11	5601	Beijing	109	1	1	#N/A	233
Carpinus_no_8_20°C_8	Carpinus	Carpinus betulus	low	8	20°C	20.32	8	Carpinusbetulus8	Carpinus betulus_8_low_8	15	25	12190	Zürich	27	1	1	0.25	508
Quercus_no_8_20°C_1	Quercus	Quercus robur	low	8	20°C	20.32	1	Quercusrobur1	Quercus robur_1_low_8	15	25	12190	Zürich	27	1	1	0.17	508
Carpinus_no_16_20°C_2	Carpinus	Carpinus betulus	low	16	20°C	20.69	2	Carpinusbetulus2	Carpinus betulus_2_low_16	14	24	11916	Zürich	27	1	0	0.15	497
Carpinus_no_16_20°C_7	Carpinus	Carpinus betulus	low	16	20°C	20.69	7	Carpinusbetulus7	Carpinus betulus_7_low_16	14	24	11916	Zürich	27	1	0	0.23	497
Carpinus_no_16_20°C_8	Carpinus	Carpinus betulus	low	16	20°C	20.69	8	Carpinusbetulus8	Carpinus betulus_8_low_16	14	24	11916	Zürich	27	1	1	0.35	497
Quercus_no_16_20°C_8	Quercus	Quercus robur	low	16	20°C	20.69	8	Quercusrobur8	Quercus robur_8_low_16	14	24	11916	Zürich	27	1	0	0.75	497
Carpinus_no_8_20°C_4	Carpinus	Carpinus betulus	low	8	20°C	20.36	4	Carpinusbetulus4	Carpinus betulus_4_low_8	14	24	11727	Zürich	27	1	0	0.13	489
Quercus_no_8_20°C_7	Quercus	Quercus robur	low	8	20°C	20.36	7	Quercusrobur7	Quercus robur_7_low_8	14	24	11727	Zürich	27	1	0	0.26	489
Carpinus_no_16_20°C_285	Carpinus	Carpinus turczaninowii	low	16	20°C	18.86	285	Carpinusturczaninowii285	Carpinus turczaninowii_285_low_16	14	14	6338	Beijing	53	1	1	#N/A	264
Betula_no_16_20°C_260-2	Betula	Betula dahurica	low	16	20°C	18.86	260-2	Betuladahurica260-2	Betula dahurica_260-2_low_16	14	14	6338	Beijing	53	1	1	#N/A	264
Carpinus_yes_16_10°C_1	Carpinus	Carpinus betulus	high	16	10°C	10.55	1	Carpinusbetulus1	Carpinus betulus_1_high_16	61	15	5412	Zürich	83	1	0	0.94	226
Betula_no_16_20°C_260-3	Betula	Betula dahurica	low	16	20°C	18.86	260-3	Betuladahurica260-3	Betula dahurica_260-3_low_16	14	14	6338	Beijing	53	1	1	#N/A	264
Betula_yes_16_15°C_229-1	Betula	Betula dahurica	high	16	15°C	16.21	229-1	Betuladahurica229-1	Betula dahurica_229-1_high_16	63	7	5411	Beijing	109	1	1	#N/A	225
Betula_yes_16_15°C_229-2	Betula	Betula dahurica	high	16	15°C	16.21	229-2	Betuladahurica229-2	Betula dahurica_229-2_high_16	63	7	5411	Beijing	109	1	1	#N/A	225
Betula_yes_16_15°C_229-3	Betula	Betula dahurica	high	16	15°C	16.21	229-3	Betuladahurica229-3	Betula dahurica_229-3_high_16	63	7	5411	Beijing	109	1	0	#N/A	225
Betula_yes_16_15°C_229-4	Betula	Betula dahurica	high	16	15°C	16.21	229-4	Betuladahurica229-4	Betula dahurica_229-4_high_16	63	7	5411	Beijing	109	1	1	#N/A	225
Betula_yes_16_15°C_260-1	Betula	Betula dahurica	high	16	15°C	16.21	260-1	Betuladahurica260-1	Betula dahurica_260-1_high_16	63	7	5411	Beijing	109	1	1	#N/A	225
Betula_yes_16_15°C_260-2	Betula	Betula dahurica	high	16	15°C	16.21	260-2	Betuladahurica260-2	Betula dahurica_260-2_high_16	63	7	5411	Beijing	109	1	0	#N/A	225
Betula_yes_16_15°C_260-3	Betula	Betula dahurica	high	16	15°C	16.21	260-3	Betuladahurica260-3	Betula dahurica_260-3_high_16	63	7	5411	Beijing	109	1	1	#N/A	225
Betula_yes_16_15°C_260-4	Betula	Betula dahurica	high	16	15°C	16.21	260-4	Betuladahurica260-4	Betula dahurica_260-4_high_16	63	7	5411	Beijing	109	1	1	#N/A	225
Carpinus_no_8_20°C_65	Carpinus	Carpinus turczaninowii	low	8	20°C	18.61	65	Carpinusturczaninowii65	Carpinus turczaninowii_65_low_8	14	14	6252	Beijing	53	1	1	#N/A	261
Quercus_no_16_20°C_3	Quercus	Quercus robur	low	16	20°C	20.73	3	Quercusrobur3	Quercus robur_3_low_16	13	23	11444	Zürich	27	1	1	0.29	477
Quercus_no_16_20°C_7	Quercus	Quercus robur	low	16	20°C	20.73	7	Quercusrobur7	Quercus robur_7_low_16	13	23	11444	Zürich	27	1	0	0.32	477
Quercus_no_16_20°C_6	Quercus	Quercus robur	low	16	20°C	20.78	6	Quercusrobur6	Quercus robur_6_low_16	12	22	10971	Zürich	27	1	1	0.32	457
Betula_no_16_20°C_260-4	Betula	Betula dahurica	low	16	20°C	18.74	260-4	Betuladahurica260-4	Betula dahurica_260-4_low_16	12	12	5398	Beijing	53	1	0	#N/A	225
Betula_no_8_20°C_229-2	Betula	Betula dahurica	low	8	20°C	18.5	229-2	Betuladahurica229-2	Betula dahurica_229-2_low_8	12	12	5327	Beijing	53	1	1	#N/A	222
Tilia_no_16_20°C_3	Tilia	Tilia cordata	low	16	20°C	20.83	3	Tiliacordata3	Tilia cordata_3_low_16	11	21	10497	Zürich	27	1	1	0.25	437
Betula_no_8_20°C_1	Betula	Betula pendula	low	8	20°C	20.46	1	Betulapendula1	Betula pendula_1_low_8	11	21	10314	Zürich	27	1	0	0.12	430
Betula_no_8_20°C_3	Betula	Betula pendula	low	8	20°C	20.46	3	Betulapendula3	Betula pendula_3_low_8	11	21	10314	Zürich	27	1	1	0.48	430
Betula_no_8_20°C_4	Betula	Betula pendula	low	8	20°C	20.46	4	Betulapendula4	Betula pendula_4_low_8	11	21	10314	Zürich	27	1	1	0.31	430
Betula_no_8_20°C_5	Betula	Betula pendula	low	8	20°C	20.46	5	Betulapendula5	Betula pendula_5_low_8	11	21	10314	Zürich	27	1	0	0.68	430
Betula_no_16_15°C_5	Betula	Betula pendula	low	16	15°C	15.94	5	Betulapendula5	Betula pendula_5_low_16	4	14	5357	Zürich	27	1	0	0.29	223
Betula_no_8_20°C_6	Betula	Betula pendula	low	8	20°C	20.46	6	Betulapendula6	Betula pendula_6_low_8	11	21	10314	Zürich	27	1	1	0.44	430
Betula_yes_16_10°C_229-1	Betula	Betula dahurica	high	16	10°C	11.04	229-1	Betuladahurica229-1	Betula dahurica_229-1_high_16	66	10	5337	Beijing	109	1	1	#N/A	222
Betula_yes_16_10°C_229-2	Betula	Betula dahurica	high	16	10°C	11.04	229-2	Betuladahurica229-2	Betula dahurica_229-2_high_16	66	10	5337	Beijing	109	1	1	#N/A	222
Betula_yes_16_10°C_229-3	Betula	Betula dahurica	high	16	10°C	11.04	229-3	Betuladahurica229-3	Betula dahurica_229-3_high_16	66	10	5337	Beijing	109	1	1	#N/A	222
Betula_yes_16_10°C_260-2	Betula	Betula dahurica	high	16	10°C	11.04	260-2	Betuladahurica260-2	Betula dahurica_260-2_high_16	66	10	5337	Beijing	109	1	1	#N/A	222
Betula_no_16_15°C_260-1	Betula	Betula dahurica	low	16	15°C	14.69	260-1	Betuladahurica260-1	Betula dahurica_260-1_low_16	15	15	5289	Beijing	53	1	0	#N/A	220
Betula_yes_8_5°C_229-4	Betula	Betula dahurica	high	8	5°C	6.27	229-4	Betuladahurica229-4	Betula dahurica_229-4_high_8	73	17	5247	Beijing	109	1	0	#N/A	219
Betula_yes_8_5°C_260-1	Betula	Betula dahurica	high	8	5°C	6.27	260-1	Betuladahurica260-1	Betula dahurica_260-1_high_8	73	17	5247	Beijing	109	1	0	#N/A	219
Betula_yes_16_5°C_260-1	Betula	Betula dahurica	high	16	5°C	6.22	260-1	Betuladahurica260-1	Betula dahurica_260-1_high_16	73	17	5225	Beijing	109	1	1	#N/A	218
Betula_yes_16_5°C_260-3	Betula	Betula dahurica	high	16	5°C	6.22	260-3	Betuladahurica260-3	Betula dahurica_260-3_high_16	73	17	5225	Beijing	109	1	0	#N/A	218
Betula_yes_8_15°C_260-1	Betula	Betula dahurica	high	8	15°C	14.85	260-1	Betuladahurica260-1	Betula dahurica_260-1_high_8	63	7	5182	Beijing	109	1	1	#N/A	216
Betula_yes_8_15°C_260-2	Betula	Betula dahurica	high	8	15°C	14.85	260-2	Betuladahurica260-2	Betula dahurica_260-2_high_8	63	7	5182	Beijing	109	1	0	#N/A	216
Betula_yes_8_15°C_260-3	Betula	Betula dahurica	high	8	15°C	14.85	260-3	Betuladahurica260-3	Betula dahurica_260-3_high_8	63	7	5182	Beijing	109	1	0	#N/A	216
Betula_yes_8_15°C_260-4	Betula	Betula dahurica	high	8	15°C	14.85	260-4	Betuladahurica260-4	Betula dahurica_260-4_high_8	63	7	5182	Beijing	109	1	0	#N/A	216
Quercus_no_8_20°C_2	Quercus	Quercus robur	low	8	20°C	20.46	2	Quercusrobur2	Quercus robur_2_low_8	11	21	10314	Zürich	27	1	1	0.11	430
Betula_no_8_15°C_229-1	Betula	Betula dahurica	low	8	15°C	14.77	229-1	Betuladahurica229-1	Betula dahurica_229-1_low_8	14	14	4963	Beijing	53	1	1	#N/A	207
Betula_no_8_15°C_260-2	Betula	Betula dahurica	low	8	15°C	14.77	260-2	Betuladahurica260-2	Betula dahurica_260-2_low_8	14	14	4963	Beijing	53	1	1	#N/A	207
Betula_no_8_15°C_260-4	Betula	Betula dahurica	low	8	15°C	14.77	260-4	Betuladahurica260-4	Betula dahurica_260-4_low_8	14	14	4963	Beijing	53	1	1	#N/A	207
Betula_no_16_15°C_229-2	Betula	Betula dahurica	low	16	15°C	14.68	229-2	Betuladahurica229-2	Betula dahurica_229-2_low_16	14	14	4934	Beijing	53	1	1	#N/A	206
Betula_no_16_15°C_229-3	Betula	Betula dahurica	low	16	15°C	14.68	229-3	Betuladahurica229-3	Betula dahurica_229-3_low_16	14	14	4934	Beijing	53	1	0	#N/A	206
Betula_no_16_15°C_260-3	Betula	Betula dahurica	low	16	15°C	14.68	260-3	Betuladahurica260-3	Betula dahurica_260-3_low_16	14	14	4934	Beijing	53	1	1	#N/A	206
Quercus_no_8_20°C_8	Quercus	Quercus robur	low	8	20°C	20.46	8	Quercusrobur8	Quercus robur_8_low_8	11	21	10314	Zürich	27	1	0	0.5	430
Betula_no_16_20°C_229-1	Betula	Betula dahurica	low	16	20°C	18.63	229-1	Betuladahurica229-1	Betula dahurica_229-1_low_16	10	10	4470	Beijing	53	1	1	#N/A	186
Betula_no_16_20°C_229-2	Betula	Betula dahurica	low	16	20°C	18.63	229-2	Betuladahurica229-2	Betula dahurica_229-2_low_16	10	10	4470	Beijing	53	1	1	#N/A	186
Betula_no_16_20°C_229-3	Betula	Betula dahurica	low	16	20°C	18.63	229-3	Betuladahurica229-3	Betula dahurica_229-3_low_16	10	10	4470	Beijing	53	1	0	#N/A	186
Betula_no_16_20°C_229-4	Betula	Betula dahurica	low	16	20°C	18.63	229-4	Betuladahurica229-4	Betula dahurica_229-4_low_16	10	10	4470	Beijing	53	1	1	#N/A	186
Betula_no_16_20°C_260-1	Betula	Betula dahurica	low	16	20°C	18.63	260-1	Betuladahurica260-1	Betula dahurica_260-1_low_16	10	10	4470	Beijing	53	1	0	#N/A	186
Betula_no_8_20°C_229-1	Betula	Betula dahurica	low	8	20°C	18.35	229-1	Betuladahurica229-1	Betula dahurica_229-1_low_8	10	10	4405	Beijing	53	1	1	#N/A	184
Betula_no_8_20°C_229-3	Betula	Betula dahurica	low	8	20°C	18.35	229-3	Betuladahurica229-3	Betula dahurica_229-3_low_8	10	10	4405	Beijing	53	1	1	#N/A	184
Betula_no_8_20°C_260-2	Betula	Betula dahurica	low	8	20°C	18.35	260-2	Betuladahurica260-2	Betula dahurica_260-2_low_8	10	10	4405	Beijing	53	1	1	#N/A	184
Betula_no_8_20°C_260-3	Betula	Betula dahurica	low	8	20°C	18.35	260-3	Betuladahurica260-3	Betula dahurica_260-3_low_8	10	10	4405	Beijing	53	1	1	#N/A	184
Betula_no_8_20°C_260-4	Betula	Betula dahurica	low	8	20°C	18.35	260-4	Betuladahurica260-4	Betula dahurica_260-4_low_8	10	10	4405	Beijing	53	1	1	#N/A	184
Betula_no_16_20°C_6	Betula	Betula pendula	low	16	20°C	20.92	6	Betulapendula6	Betula pendula_6_low_16	9	19	9538	Zürich	27	1	0	0.53	397
Betula_no_16_20°C_8	Betula	Betula pendula	low	16	20°C	20.92	8	Betulapendula8	Betula pendula_8_low_16	9	19	9538	Zürich	27	1	1	0.86	397
Betula_no_16_20°C_3	Betula	Betula pendula	low	16	20°C	21.03	3	Betulapendula3	Betula pendula_3_low_16	7	17	8581	Zürich	27	1	1	1	358
Betula_no_16_20°C_4	Betula	Betula pendula	low	16	20°C	21.03	4	Betulapendula4	Betula pendula_4_low_16	7	17	8581	Zürich	27	1	1	0.78	358
Betula_no_8_20°C_2	Betula	Betula pendula	low	8	20°C	20.64	2	Betulapendula2	Betula pendula_2_low_8	7	17	8422	Zürich	27	1	1	0.58	351
Betula_no_8_20°C_7	Betula	Betula pendula	low	8	20°C	20.64	7	Betulapendula7	Betula pendula_7_low_8	7	17	8422	Zürich	27	1	1	0.95	351
Quercus_no_8_20°C_6	Quercus	Quercus robur	low	8	20°C	20.64	6	Quercusrobur6	Quercus robur_6_low_8	7	17	8422	Zürich	27	1	1	0.42	351
Betula_no_16_20°C_1	Betula	Betula pendula	low	16	20°C	21.1	1	Betulapendula1	Betula pendula_1_low_16	6	16	8103	Zürich	27	1	1	0.53	338
Betula_no_16_20°C_5	Betula	Betula pendula	low	16	20°C	21.1	5	Betulapendula5	Betula pendula_5_low_16	6	16	8103	Zürich	27	1	1	0.74	338
Betula_no_16_20°C_7	Betula	Betula pendula	low	16	20°C	21.1	7	Betulapendula7	Betula pendula_7_low_16	6	16	8103	Zürich	27	1	1	0.92	338
Betula_yes_8_15°C_229-1	Betula	Betula dahurica	high	8	15°C	14.75	229-1	Betuladahurica229-1	Betula dahurica_229-1_high_8	59	3	3750	Beijing	109	1	1	#N/A	156
Tilia_no_16_20°C_2	Tilia	Tilia cordata	low	16	20°C	21.27	2	Tiliacordata2	Tilia cordata_2_low_16	4	14	7147	Zürich	27	1	1	0.29	298
Betula_no_16_20°C_2	Betula	Betula pendula	low	16	20°C	21.39	2	Betulapendula2	Betula pendula_2_low_16	3	13	6673	Zürich	27	1	1	0.92	278
